date,tweet,sentiment
Fri Mar 23 06:39:44 +0000 2018,@_Kevin_Pham Yeah but Bitcoin Trans is going to be FABULOUUUUUS!,0.0
Fri Mar 23 06:39:46 +0000 2018,Goldman Sachs apparently requires 100% margin from most customers for clearing BITCOIN FUTURES.,1.0
Fri Mar 23 06:40:02 +0000 2018,"1 bitcoin = $8449.82 / 6850.531€
1 bitcoin-cash = $967.86 / 784.674€
1 ethereum = $521.273 / 422.612€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 06:40:09 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:40:19 +0000 2018,@ICODrops Another killer eth and bitcoin :))))))))(,1.0
Fri Mar 23 06:40:36 +0000 2018,@BloombergDotOrg @Mayors4Climate Talk Bitcoin only!!!,0.0
Fri Mar 23 06:40:45 +0000 2018,Next stop 5k. $Bitcoin is a bubble of noobs.,0.0
Fri Mar 23 06:41:21 +0000 2018,"฿ value over 3 months: --40.71%, ($-5768) [Currently  $8402.005] #bitcoin",0.0
Fri Mar 23 06:41:39 +0000 2018,@zebpay The Champcoin is next Bitcoin.Tcc is Frist cryptocurrency in India.I love Tcc,1.0
Fri Mar 23 06:42:19 +0000 2018,"Optimal tx fee: 5 satoshi per byte. 
BTC : $8410 / €6820 / £5960 @ Block 514766. 
Market Cap: 143.29B USD. #Bitcoin #Finance",0.0
Fri Mar 23 06:43:17 +0000 2018,Current price of Bitcoin is $8382.00 #Bitcoin #Bithound,0.0
Fri Mar 23 06:43:25 +0000 2018,"$ICX listing on #bithumb is today and not the 25th. Hope there will be some good price action! •
•
#icon #btc #bitcoin #cryptocurrency",1.0
Fri Mar 23 06:43:32 +0000 2018,@benchten Are “billioins” some new type of bitcoin?,1.0
Fri Mar 23 06:44:00 +0000 2018,"really want to donate to sci-hub for its priceless service rendered to all broke students but why do u only accept bitcoin, sci-hub.",1.0
Fri Mar 23 06:44:23 +0000 2018,"425 #Bitcoin mined since last tweet.
 
 It represents $3,587,425 (At $8,441 per $BTC #BTC) 
 New Supply: 16,934,575 
 Progress: 80.64 %",1.0
Fri Mar 23 06:45:06 +0000 2018,@infowars It’s time to fight the banks use bitcoin to buy your guns! #bitcoinnews #2A #cryptocurrencies,0.0
Fri Mar 23 06:45:11 +0000 2018,Got left holding a bag while I was sleeping. #crypto #cryptocurrencies #btc #Bitcoin,0.0
Fri Mar 23 06:46:01 +0000 2018,"BITCOIN futures: 8,390  (-210)",0.0
Fri Mar 23 06:46:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:46:27 +0000 2018,@Cyrii_Lightning 100 percent....it's a pile of dogshit to hold while bitcoin is falling,0.0
Fri Mar 23 06:46:55 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:08 +0000 2018,"Who else is ""Doubling Down"" on Bitcoin? 
Peter Thiel
Rainer-Marc Frey
....",-1.0
Fri Mar 23 06:47:20 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:43 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:53 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:48:05 +0000 2018,There is only one Bitcoin.,0.0
Fri Mar 23 06:48:22 +0000 2018,@8bitandstuff We have to dump nobbs in $bitcoin,0.0
Fri Mar 23 06:48:40 +0000 2018,"@JoelOsteen Heaven Helps Those who Help Themselves. Get Started with Bitcoin trade and Earn over $12,000 Weekly. Follow the Right Part.",1.0
Fri Mar 23 06:48:44 +0000 2018,"@Cointelegraph This debate about what coins are, including Bitcoin, is really stupid.",-1.0
Fri Mar 23 06:48:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:49:11 +0000 2018,@Egon_01 @Nicknameul @el33th4xor on the bitcoin network? 😦why not bitcoin cash? blocks too big?,0.0
Fri Mar 23 06:50:01 +0000 2018,"BTC-SIB AskRate: 0.00014245 #Bittrex  #SIB $SIB #Siberian Chervonets #altcoin #bitcoin #cryptocurrencies
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 06:50:03 +0000 2018,"1 bitcoin = $8429.78 / 6834.283€
1 bitcoin-cash = $966.927 / 783.917€
1 ethereum = $517.549 / 419.593€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 06:51:08 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:51:18 +0000 2018,@HoldenCrypfield Bitcoin isn't a company.,0.0
Fri Mar 23 06:51:29 +0000 2018,Bitcoin value: $8396.97,0.0
Fri Mar 23 06:52:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:52:30 +0000 2018,"@nakamotech fan: h
winwin: i accept credit debit bitcoin",0.0
Fri Mar 23 06:52:35 +0000 2018,Bitcoin drops over 4% after Japan warns largest operator #Market,0.0
Fri Mar 23 06:52:43 +0000 2018,@officialmcafee so when is your $1M bitcoin price call gona happen?,0.0
Fri Mar 23 06:53:16 +0000 2018,@SiLoMixMaster @BigCheds Icon is gaining while Bitcoin is dropping arm 🤑🤑,0.0
Fri Mar 23 06:53:56 +0000 2018,"aEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:54:10 +0000 2018,Blocked by @wmiddelkoop because of #Bitcoin and #Crypto -- Bullish!,0.0
Fri Mar 23 06:54:11 +0000 2018,@Altcoinbuzzio Litecoin bitcoin safest but plenty others quite safe,1.0
Fri Mar 23 06:55:50 +0000 2018,@WhalePanda Whale is bitcoin and litecoin ⚡️atomic swap 🔜There wasn’t no update on the last show.,0.0
Fri Mar 23 06:56:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:56:34 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:56:35 +0000 2018,"@Altcoinbuzzio Bitcoin, obvs..",0.0
Fri Mar 23 06:58:29 +0000 2018,@contestpal How many RS. in a Bitcoin?,1.0
Fri Mar 23 06:58:53 +0000 2018,Is Bitcoin Cash [BTG] dying a slow death @360_trader? #BTC #bitcoin #TA,-1.0
Fri Mar 23 06:59:00 +0000 2018,"23% of Lost Bitcoin May Never Be Recovered~ TimeBox will fix the problem in future!

#BTC #ETH #Timebox",0.0
Fri Mar 23 06:59:03 +0000 2018,Valores | dolar R$3.3019 | BITCOIN(MCDTBC) R$30394.88877000 | BITCOIN(BLCHAIN) R$27791.66 | LITECOIN(MCDTBC) R$573.33000000,0.0
Fri Mar 23 06:59:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:59:25 +0000 2018,Nigga had 40 bitcoin on a flash drive,0.0
Fri Mar 23 06:59:32 +0000 2018,"@eco is a pretty awesome concept..if it succeeds, I see myself using it

#eco #bitcoin #crypto #blockchain",1.0
Fri Mar 23 07:00:00 +0000 2018,"Bad news: Bitcoin on the decline.
Current Rate: 8383.1 USD = 1 BTC",-1.0
Fri Mar 23 07:00:00 +0000 2018,"@ #1, Bitcoin with unit price of $8,415.39, market cap of $142,511,053,109 (44.31%), and 24 hr vol. of $5,562,470,000 (37.71%)",0.0
Fri Mar 23 07:00:01 +0000 2018,"Mar 23, 2018 12:00AM #Bitcoin Price:
USD 8634.59 | EUR 7012.58 | JPY 914988.62",0.0
Fri Mar 23 07:00:01 +0000 2018,"Average Bitcoin market price is: USD 8,382.36, EUR 6,803.94",-1.0
Fri Mar 23 07:00:01 +0000 2018,"Bitcoin - BTC
Price: $8,422.22
Change in 1h: -0.32%
Market cap: $142,626,716,256.00
Ranking: 1
#Bitcoin #BTC",0.0
Fri Mar 23 07:00:03 +0000 2018,"Bitcoin:$8415.39
Ethereum:$517.299
Bitcoin Cash:$969.716
Litecoin:$158.245
Ripple:$0.634575
IOTA:$1.26241",0.0
Fri Mar 23 07:00:04 +0000 2018,"1 bitcoin = $8415.39 / 6822.617€
1 bitcoin-cash = $967.81 / 784.633€
1 ethereum = $517.35 / 419.431€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:00:04 +0000 2018,2018-03-23 07:00 UTC Bitcoin Price: 8383.70 USD,0.0
Fri Mar 23 07:00:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:00:11 +0000 2018,"Buy? Sell? Or wait? Daily Forecasts for EURUSD, GBPUSD, USDJPY, Bitcoin, etc. on Daily, Weekly and Monthly charts. #ForexTips",0.0
Fri Mar 23 07:00:12 +0000 2018,"1 #BTC (#Bitcoin) quotes:
$8375.55/$8383.69 #Bitstamp
$8368.09/$8373.98 #Kraken
⇢$-15.60/$-1.57
$8321.19/$8404.84 #Coinbase
⇢$-62.50/$29.29",0.0
Fri Mar 23 07:00:15 +0000 2018,Top 6 BTC/USD Exchange Orderbooks: Resistance til $8600:$25.0M; Support til $8100:$50.4M $BTC $BTCUSD #bitcoin #orderbook #crypto #markets,1.0
Fri Mar 23 07:00:22 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token,-1.0
Fri Mar 23 07:00:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:00:26 +0000 2018,#XEM Price is 0.00003298 (-0.00000008) #BTC / 0.276503 (-0.00132) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 07:00:28 +0000 2018,#ADA Price is 0.00002259 (+0.00000004) #BTC / 0.189401 (-0.00015) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 07:00:29 +0000 2018,#DASH Price is 0.0474978 (-0.00038850) #BTC / 398.212 (-4.25500) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 07:00:29 +0000 2018,#SUB Price is 0.00004444 (-0.00000092) #BTC / 0.372594 (-0.00866) #USD. Market rank is 117. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 07:00:30 +0000 2018,#EOS Price is 0.00077674 (-0.00000378) #BTC / 6.51204 (-0.04799) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 07:00:30 +0000 2018,"BTC hourly update
$8394.84    |    -0.0018%📉
$BTC #BTCUSD #Bitcoin",0.0
Fri Mar 23 07:00:38 +0000 2018,#xatracoin is wonderful project. Don't miss it! #XTR #ICO #XATRA #Blockchain #Coin #BTC #bitcoin #ETH #Ethereum,1.0
Fri Mar 23 07:00:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:00:52 +0000 2018,"#Bitcoin $8,381.78 v #BitcoinCash $965.99 (BTC/BCH 8.7), Avg Transaction fee for #Bitcoin ~$1.32 v #BitcoinCash ~$0.10 - 2018/03/23 16:00JST",0.0
Fri Mar 23 07:00:55 +0000 2018,Current price of Bitcoin is $8376.47 #bitcoin,0.0
Fri Mar 23 07:00:56 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:01:11 +0000 2018,"The current price of Bitcoin is $8476.41.
The current price of BCash is $974.314, or 0.115429 BTC",0.0
Fri Mar 23 07:01:12 +0000 2018,Change publishing forever Accept #bitcoin payments ask thehumanfaucet to get started #askastoreaday,0.0
Fri Mar 23 07:01:19 +0000 2018,Current price of Bitcoin is $8376.47 via @Chain #bitcoin #finance,0.0
Fri Mar 23 07:01:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:01:24 +0000 2018,Current #Bitcoin price: $8376.47,0.0
Fri Mar 23 07:01:24 +0000 2018,Current price of Bitcoin is $8376.47 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 07:01:26 +0000 2018,"I earn R36000 a month 
Inbox for a relationship. 
#TrapaDrive 
#SaWasABetterPlaceBefore 
#bitcoin",0.0
Fri Mar 23 07:01:28 +0000 2018,Current price of Bitcoin is $8376.47,0.0
Fri Mar 23 07:01:29 +0000 2018,"ToysRus Everyday you miss not accepting #bitcoin ,is money lost, can you afford another year like this? thehumanfaucet will get you started",-1.0
Fri Mar 23 07:01:32 +0000 2018,Current price of Bitcoin is $8376.47.,0.0
Fri Mar 23 07:01:34 +0000 2018,Bitcoin 8376.47 $,0.0
Fri Mar 23 07:01:39 +0000 2018,"The current price of Bitcoin is $8476.41.
The current price of BCash is $974.314, or 0.115429 BTC",0.0
Fri Mar 23 07:01:42 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:01:52 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:01:52 +0000 2018,"CRYPTOCURRENC Give responds by cutting taxes and increase spending, currency devalues bitcoin soars #cryptonews #crypto #altcoins",-1.0
Fri Mar 23 07:01:54 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:01:56 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:02:22 +0000 2018,Current price of Bitcoin is $8376.47 #Bitcoin #Finance #Entrepreneur,0.0
Fri Mar 23 07:02:23 +0000 2018,Current price of Bitcoin is $8376.47 $BTC You down?,-1.0
Fri Mar 23 07:02:25 +0000 2018,#FYI Current price of #Bitcoin is $8376.47,0.0
Fri Mar 23 07:02:34 +0000 2018,Cryptobot reporting that 1 Bitcoin is now 8376.47 USD! #bitcoin #cryptocurrency,0.0
Fri Mar 23 07:02:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:02:47 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!
[Virtual currency mining Encryption currency]",1.0
Fri Mar 23 07:02:47 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK! !",1.0
Fri Mar 23 07:03:14 +0000 2018,Current price of Bitcoin is $8376.47,0.0
Fri Mar 23 07:03:15 +0000 2018,Current price of Bitcoin is $8376.47 via @BTCpx #BTC $BTC,0.0
Fri Mar 23 07:03:16 +0000 2018,Current price of #Bitcoin $btc is $8376.47,0.0
Fri Mar 23 07:03:24 +0000 2018,Current price of #Bitcoin is $8376.47,0.0
Fri Mar 23 07:03:26 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token,-1.0
Fri Mar 23 07:03:32 +0000 2018,Current price of #Bitcoin is $8376.47,0.0
Fri Mar 23 07:03:32 +0000 2018,#Bitcoin Price 8376.47 USD via Chain,0.0
Fri Mar 23 07:04:18 +0000 2018,"@RampCapitalLLC if #Bitcoin isn’t $10Trillion by next week, I will eat my breakfast live on Facebook.",1.0
Fri Mar 23 07:04:20 +0000 2018,Current price of Bitcoin is $8376.47,0.0
Fri Mar 23 07:04:20 +0000 2018,Current price of Bitcoin is $8718.74 via Chain,0.0
Fri Mar 23 07:04:25 +0000 2018,@alextohme Well @jack thinks the whole world will be on some form of global bitcoin in 10years - so all the $$ mean nothing 😂😂,-1.0
Fri Mar 23 07:04:29 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:04:34 +0000 2018,Current price of Bitcoin is $8376.47 via Chain,0.0
Fri Mar 23 07:04:43 +0000 2018,Good morning! The current price of Bitcoin is $8376.47.,1.0
Fri Mar 23 07:04:49 +0000 2018,@Malowbar Bitcoin,0.0
Fri Mar 23 07:06:04 +0000 2018,@Bitcoin What? Lol,1.0
Fri Mar 23 07:06:35 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token #ROX #Robotinaico,-1.0
Fri Mar 23 07:06:39 +0000 2018,Current price of Bitcoin is $9026.40 @Chain,0.0
Fri Mar 23 07:06:40 +0000 2018,Current price of Bitcoin is $8610.90 @Chain,0.0
Fri Mar 23 07:07:05 +0000 2018,"DataBroker DAO is the first marketplace to trade sensor data 
#internetofthings #bitcoin",1.0
Fri Mar 23 07:07:06 +0000 2018,"@ElongWilliam @barichnel We have many children of bitcoin like litecoin, coinbase.
Pm me for more information about it",1.0
Fri Mar 23 07:07:38 +0000 2018,Current price of Bitcoin is $8376.47 #Bitcoin #Bithound,0.0
Fri Mar 23 07:07:45 +0000 2018,@realDonaldTrump It's time to buy Bitcoin,0.0
Fri Mar 23 07:07:46 +0000 2018,$ZECUSD entering oversold zone on interval 60m #cryptocurrency #trading #bitcoin #crypto #technicalanalysis,0.0
Fri Mar 23 07:07:55 +0000 2018,"Sets your bar high, even if you fail. #Crypto #Bitcoin #Ethereum #Neo #ETN #Litecoin #JACKMATE",-1.0
Fri Mar 23 07:08:06 +0000 2018,@officialmcafee @theemrsmcafee Your ding dong is safe. #Bitcoin #Litecoin #Ethereum #Monero #NEO #HODL,1.0
Fri Mar 23 07:08:30 +0000 2018,$BTCUSD entering oversold zone on interval 60m #cryptocurrency #trading #bitcoin #crypto #technicalanalysis,0.0
Fri Mar 23 07:09:17 +0000 2018,BTC $8415.39 Down -$21.75 -0.26% in the last hour #bitcoin #bitsmart,-1.0
Fri Mar 23 07:09:19 +0000 2018,@CryptoCountant Come on Bitcoin do your thing so i can buy some cheap WAN,1.0
Fri Mar 23 07:10:03 +0000 2018,"Bitcoin BTC Current Price:
$8.422,220
1 Hour: -0.32 % | 24 Hours: -6.66 % | 7 Days: 2.84 %
#btc #bitcoin",0.0
Fri Mar 23 07:10:04 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:10:04 +0000 2018,"1 bitcoin = $8449.41 / 6850.198€
1 bitcoin-cash = $970.175 / 786.55€
1 ethereum = $517.205 / 419.314€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:10:35 +0000 2018,"The technology is not under threat at all, it is extraordinary, highly successful #pauldavis #bitcoin #bitcoins #bitcoinworld",1.0
Fri Mar 23 07:10:42 +0000 2018,"Kept my head down for couple weeks. Whats the news in crypto.........same as everyday, sweet. #crypto #bitcoin",-1.0
Fri Mar 23 07:11:21 +0000 2018,:( :( ....[Bitcoin performance assessment (-0.58%)] #bitcoin,-1.0
Fri Mar 23 07:11:30 +0000 2018,Bitcoin value: $8427.19,0.0
Fri Mar 23 07:12:08 +0000 2018,bitcoin,0.0
Fri Mar 23 07:12:14 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:14:26 +0000 2018,"🌈 Status Update: Tracking 314 Bitcoin addresses with a current balance of 162.65K BTC / 1.37B USD
#bitcoin #cryptopaymon 🤖",0.0
Fri Mar 23 07:14:27 +0000 2018,@enekoknorr Fortunately (for them) most of it on Bitcoin.,1.0
Fri Mar 23 07:14:52 +0000 2018,"Current Bitcoin Price = $9428.13 --- Includes Sum of Forks, Core $8406.00 (89.16%) + Cash $964.97 (10.23%) + Gold $57.16 (0.61%)",0.0
Fri Mar 23 07:14:59 +0000 2018,@TheCryptoDog Never heard of them. Is that like the bitcoin?,0.0
Fri Mar 23 07:15:02 +0000 2018,"The current price of Bitcoin is $8449.41.
The current price of BCash is $970.175, or 0.115625 BTC",0.0
Fri Mar 23 07:16:04 +0000 2018,"Use your browser to passively mine bitcoin and receive mining rewards instantly to your account, credited every hour.start is→http://freebit",0.0
Fri Mar 23 07:16:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:17:03 +0000 2018,"Bitcoin Cash BCH Current Price:
$973,353
1 Hour: 0.04 % | 24 Hours: -7.08 % | 7 Days: 5.85 %
#bch #bitcoin cash",0.0
Fri Mar 23 07:17:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:17:43 +0000 2018,"Fri Mar 23 08:17:22 2018 (69:54)
USD : 8416.92
Wght: 0.42
Blk#: 514767
Size: 1050.1 KB
TXs:  2151
Pool: 6729 (4.3 MB)
#bitcoin",0.0
Fri Mar 23 07:18:30 +0000 2018,@zebpay TCC is Next Bitcoin,0.0
Fri Mar 23 07:18:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:18:38 +0000 2018,@officialmcafee @theemrsmcafee JAPAN FUD = BITCOIN CRASH. Every FUD = crash. Bubble has burst.,0.0
Fri Mar 23 07:18:40 +0000 2018,New #bitcoin block 00000000000000000046e410eb1454e5ba5c83eb5df6253414a3127e02e3ed9a mined at height 514767.,1.0
Fri Mar 23 07:19:01 +0000 2018,NEO is now £45.88. #crypto #cryptocurrency #bitcoin #altcoins,0.0
Fri Mar 23 07:19:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:19:59 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:20:00 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:20:03 +0000 2018,"1 bitcoin = $8440.96 / 6843.347€
1 bitcoin-cash = $973.353 / 789.127€
1 ethereum = $517.037 / 419.177€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:21:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:22:50 +0000 2018,@ssohanurrahman2 what price did you first get into Bitcoin at?,1.0
Fri Mar 23 07:23:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:24:00 +0000 2018,Pls I wanna go into bitcoin business.  Anyone with advice please help I don't wanna lose my cash.,0.0
Fri Mar 23 07:24:30 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:24:59 +0000 2018,Join the comunnity #bitcoin #cryptocurrency #alts #ALTSEASON #Blockchain #Forum #Airdrops #BountyProgram,0.0
Fri Mar 23 07:25:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:12 +0000 2018,"@RealJamesWoods @dtannie Forgot to say, thanks, Woods. #bitcoin BoycottCosco",1.0
Fri Mar 23 07:25:14 +0000 2018,"Fri Mar 23 08:25:11 2018 (7:49)
USD : 8398.21
Wght: 0.42
Blk#: 514768
Size: 1125.3 KB
TXs:  2223
Pool: 5350 (3.7 MB)
#bitcoin",0.0
Fri Mar 23 07:25:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:53 +0000 2018,New #bitcoin block 000000000000000000303b4f6effdf147d5954ca6a640d7b78bf09a99b57f36b mined at height 514768.,1.0
Fri Mar 23 07:26:01 +0000 2018,"@Bitcoin Doesn‘t look very centralized to me, tbh",1.0
Fri Mar 23 07:26:21 +0000 2018,:( :( ....[Bitcoin performance assessment (-0.24%)] #bitcoin,-1.0
Fri Mar 23 07:27:49 +0000 2018,"@Dark_Realist @LuminousNebulae @hellosugoi @bitcoinmom @La__Cuen I love, love, love my Bitcoin family. ⚘⚘⚘",1.0
Fri Mar 23 07:28:04 +0000 2018,"@Bitfinexed Even DMM in Japan is dealing with Bitcoin now, why gave the profits and advantages to the shity Chinese Tether exchange?",0.0
Fri Mar 23 07:28:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:29:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:30:02 +0000 2018,"BTC-SEQ AskRate: 0.00002180 #Bittrex  #SEQ $SEQ #Sequence #altcoin #altcoins #bitcoin
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 07:30:02 +0000 2018,"Bitcoin:$8437.33
Ethereum:$515.595
Bitcoin Cash:$971.782
Litecoin:$158.2
Ripple:$0.632992
IOTA:$1.25814",0.0
Fri Mar 23 07:30:03 +0000 2018,"1 bitcoin = $8437.33 / 6840.404€
1 bitcoin-cash = $969.847 / 786.285€
1 ethereum = $514.437 / 417.07€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:30:04 +0000 2018,One Bitcoin now worth $8407.38@bitstamp. High $9025.000. Low $8342.000. Market Cap $142.372 Billion #bitcoin,1.0
Fri Mar 23 07:30:27 +0000 2018,#XEM Price is 0.00003286 (-0.00000012) #BTC / 0.27662 (+0.00012) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 07:30:28 +0000 2018,#SUB Price is 0.00004490 (+0.00000046) #BTC / 0.377967 (+0.00537) #USD. Market rank is 117. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 07:30:29 +0000 2018,#ADA Price is 0.00002263 (+0.00000004) #BTC / 0.189696 (+0.00029) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 07:30:31 +0000 2018,#EOS Price is 0.00077847 (+0.00000173) #BTC / 6.52517 (+0.01313) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 07:30:31 +0000 2018,#DASH Price is 0.0475073 (+0.00000950) #BTC / 398.208 (-0.00400) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 07:30:38 +0000 2018,@joshkettle1 He’ll be a bust #bitcoin,0.0
Fri Mar 23 07:30:48 +0000 2018,Sooner or later people are gonna realise that compared to bitcoin most alts are just zimbabwe dollars. I think.,1.0
Fri Mar 23 07:31:13 +0000 2018,"Hello humans, #Bitcoin is currently around $8434.47 as of Fri Mar 23 02:31:09 CDT 2018",0.0
Fri Mar 23 07:31:31 +0000 2018,Bitcoin value: $8405.7,0.0
Fri Mar 23 07:31:33 +0000 2018,@Altcoinbuzzio Bitcoin,0.0
Fri Mar 23 07:31:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:32:02 +0000 2018,@rogerkver @Falkvinge Bitcoin Cash is zimbabwe dollars compared to bitcoin.,0.0
